sessionId;kwhTotal;startTime;endTime;chargeTimeHrs;userId
1582319;6.88;20;0;4.297222222;82888443
3818770;14.58;18;22;3.836388889;82888443
1959635;13.23;22;0;2.558888889;82888443
9875124;13.74;16;20;3.986388889;82888443
6880237;17.48;13;18;4.779722222;82888443
1709634;13.81;18;22;3.609166667;82888443
8391704;16.45;12;16;3.393888889;82888443
3739546;15.06;21;1;3.534722222;82888443
8030379;12.33;16;20;3.943888889;82888443
7783244;11.1;17;21;3.934166667;82888443
6546507;15.87;14;18;3.975;82888443
1141949;13.04;17;22;4.395277778;82888443
2385299;16.02;16;19;3.35;82888443
9515996;16.5;13;16;3.338055556;82888443
6032159;12.6;15;19;3.9925;82888443
8038681;14.98;18;21;3.569722222;82888443
7220846;15.6;16;19;3.133611111;82888443
1292682;14.08;14;17;3.055833333;82888443
9272284;17.97;17;22;4.611388889;82888443
1016799;13.8;17;0;6.905833333;82888443
6879088;7.02;20;0;3.934722222;82888443
1398964;18.07;17;21;4.133611111;82888443
7816361;13.6;16;20;3.584722222;82888443
9214418;14.23;17;21;4.008333333;82888443
7726586;15.21;17;21;3.834166667;82888443
7405873;14.94;19;22;3.860555556;82888443
3539357;12.37;15;20;4.421944444;82888443
9777713;9.67;12;14;1.781388889;82888443
6495712;16.19;13;16;2.9575;82888443
6550043;6.92;12;16;3.194166667;82888443
5111236;14.05;14;18;3.828055556;82888443
5716942;7.06;17;21;4.343333333;82888443
8521960;13.41;16;21;4.566388889;82888443
8125633;14.83;20;23;2.880833333;82888443
7180705;12.54;17;20;3.0775;82888443
8788614;16.76;16;20;3.724166667;82888443
1891849;7.98;20;23;3.323888889;82888443
5583862;13.24;17;22;5.496666667;82888443
4659823;14.77;12;14;2.827222222;82888443
4895703;18.58;12;16;4.179166667;82888443
8113851;14.51;20;1;4.135555556;82888443
1178114;8.32;10;13;2.9175;46009656
9342845;6.23;10;12;2.32;46009656
2146954;6.6;10;12;2.345555556;46009656
7452830;6.08;10;13;2.1525;46009656
1254759;5.68;10;12;1.948611111;46009656
6124025;5.85;10;12;2.455833333;46009656
6916433;6.22;10;12;2.204722222;46009656
7525821;5.76;10;12;2.283055556;46009656
7212938;5.72;10;12;2.123055556;46009656
8096124;8.17;17;19;2.740833333;46009656
7462592;6.6;11;13;2.306111111;46009656
2816726;6;10;12;2.098333333;46009656
9950664;5.97;10;12;2.098333333;46009656
6739320;5.96;10;12;2.3475;46009656
9650323;6.12;10;12;2.258055556;46009656
4744017;2.72;16;19;2.946111111;46009656
9348591;5.58;10;12;1.944444444;46009656
5668085;5.62;10;12;1.962777778;46009656
7549340;6.76;10;12;2.350277778;46009656
3377935;5.97;10;12;2.076388889;46009656
4005818;5.56;10;12;1.9125;46009656
8810408;5.79;10;12;1.981666667;46009656
9187641;5.65;10;12;1.945555556;46009656
5734347;5.66;10;12;2.018333333;46009656
8925249;3.25;15;19;3.562222222;46009656
8153509;6.89;10;12;2.461388889;46009656
3315451;5.89;10;12;2.068333333;46009656
2726351;5.54;10;13;2.577777778;46009656
3120395;5.37;10;12;1.866666667;46009656
8296672;5.81;10;12;2.147777778;46009656
1106276;2.86;16;19;3.173055556;46009656
9415190;5.57;10;12;2.118611111;46009656
9938426;5.52;10;12;1.948888889;46009656
1210211;2.02;17;18;0.726666667;46009656
8375433;5.33;10;12;1.825;46009656
7380219;5.58;10;12;1.919722222;46009656
6644844;5.52;10;13;2.325277778;46009656
3057204;5.7;10;12;2.031944444;46009656
8360148;5.64;10;12;2.025;46009656
3314457;5.89;11;13;2.475277778;46009656
9576382;5.89;10;12;2.103333333;46009656
2381628;6.99;10;13;2.690277778;46009656
2449256;5.57;10;12;2.3475;46009656
9403981;5.74;10;12;2.046666667;46009656
4373268;5.76;10;12;2.062777778;46009656
5524238;5.44;10;12;1.920833333;46009656
9631559;5.66;10;12;1.964166667;46009656
8183438;6.29;10;12;2.229444444;46009656
4432753;5.78;10;12;2.003888889;46009656
6810203;5.35;10;12;1.9;46009656
6238247;5.54;10;12;2.318611111;46009656
7702994;5.7;10;12;1.999166667;46009656
9503051;6.12;10;13;2.569444444;46009656
7923425;6.89;10;13;2.470277778;46009656
7616991;6.59;10;12;2.335833333;46009656
5841587;6.5;10;13;2.9325;46009656
5577820;6.41;10;12;2.343611111;46009656
4107538;6.74;12;15;2.524722222;46009656
4787034;8.26;16;19;3.224722222;46009656
7429437;6.87;10;13;2.437777778;46009656
2175159;6.81;10;13;3.194722222;46009656
7050150;6.5;12;16;3.432777778;46009656
6693529;5.49;10;12;1.888611111;46009656
7185729;6.58;13;16;3.252222222;46009656
3198710;6.58;12;14;2.352222222;46009656
5639499;6.82;10;13;2.496388889;46009656
2117573;6.7;10;13;2.466944444;46009656
2645305;6.5;10;12;2.279444444;46009656
7414611;6.61;11;15;3.520555556;46009656
7065454;6.72;10;13;2.724444444;46009656
7050332;6.76;10;12;2.292222222;46009656
8405196;6.74;10;13;2.796944444;46009656
8964166;6.7;11;14;2.398611111;46009656
4881309;6.61;10;13;2.47;46009656
2327626;6.77;11;14;3.203055556;46009656
3479076;1.21;15;16;1.258333333;46009656
3557592;5.5;10;12;1.908888889;46009656
5276038;2.82;15;17;1.043333333;46009656
5932444;5.42;10;13;2.684444444;46009656
3506404;7.25;16;18;2.504444444;46009656
7713598;6.34;10;13;2.3525;46009656
5608415;6.86;11;13;2.485833333;46009656
3811182;6.5;10;12;2.444166667;46009656
5809932;6.83;12;14;2.671111111;46009656
5020363;6.78;10;12;2.43;46009656
8579842;6.99;10;14;3.245555556;46009656
6521253;6.58;10;13;2.748611111;46009656
3797343;6.51;11;15;3.304444444;46009656
5218073;6.52;10;13;2.496111111;46009656
2630091;6.88;16;19;3.149722222;46009656
2791036;5.9;10;12;2.169166667;46009656
7617660;5.58;10;12;1.983055556;46009656
5176807;5.76;10;12;1.992222222;46009656
5162509;6.63;10;12;2.303055556;46009656
1856155;5.83;10;12;2.113055556;46009656
1873694;5.54;10;13;3.115555556;46009656
1529663;5.83;10;12;2.080277778;46009656
1625114;3.02;15;19;3.631111111;46009656
7718868;5.93;10;12;2.070833333;46009656
5250930;6.9;20;22;2.438055556;92283246
7610637;6.6;21;23;2.054166667;92283246
5486328;6.94;16;19;2.713333333;92283246
9611784;6.84;18;22;3.667777778;92283246
9407899;6.94;17;20;3.165555556;92283246
1294546;7.03;19;22;2.868611111;92283246
1344718;6.96;15;17;2.539722222;92283246
1705501;7.06;18;21;2.821666667;92283246
1741851;7.01;15;18;3.290833333;92283246
8002854;6.86;16;18;2.776111111;92283246
1129199;6.66;16;19;2.636111111;92283246
4977688;6.95;14;16;2.550833333;92283246
8519067;2.83;19;22;2.458611111;92283246
2680911;6.8;13;16;2.919444444;92283246
4380207;6.92;16;20;3.959444444;92283246
9513127;6.95;12;15;3.218888889;92283246
4175200;6.9;16;19;2.934166667;92283246
3603949;6.9;16;19;3.335277778;92283246
5635480;6.92;20;22;2.280555556;92283246
3770817;7.02;13;17;3.631666667;92283246
6750272;0;19;23;3.59;92283246
2435176;7.06;14;17;2.916111111;92283246
6925226;6.2;14;19;4.213055556;92283246
2130277;6.25;17;19;1.997222222;92283246
1798225;7.01;16;20;3.929444444;92283246
9289866;6.83;18;22;3.775277778;92283246
1021429;6.85;16;19;3.025833333;92283246
8567087;6.92;19;0;4.316666667;92283246
5805478;6.97;20;0;3.98;92283246
2967948;6.87;19;23;3.881666667;92283246
2463934;6.91;18;21;3.133888889;92283246
8379594;7.17;15;21;6.508611111;92283246
4674390;6.99;18;20;2.406944444;92283246
5802365;6.6;17;20;2.9325;92283246
2479992;6.31;14;16;2.01;92283246
3019094;5.04;16;18;1.631388889;92283246
1281398;7.06;14;16;2.8;92283246
6404007;7.01;11;13;2.910555556;92283246
8107489;7.07;15;18;2.916944444;92283246
2275975;7.1;12;16;3.903611111;92283246
4024545;1.89;12;13;0.637777778;92283246
7838124;1.42;13;13;0.480277778;92283246
5481824;6.85;13;16;2.498333333;92283246
3608358;6.74;18;20;2.174444444;92283246
7994362;6.93;15;18;3.244722222;92283246
1116777;7.03;13;16;3.080833333;92283246
8291333;6.93;11;15;3.545;92283246
7492456;6.19;17;20;2.466944444;92283246
8482646;7.19;12;16;3.775;92283246
2218516;7.08;17;20;3.443055556;92283246
3281402;7.12;17;20;2.761388889;92283246
7265805;7.15;11;15;3.788333333;92283246
7578689;6.02;14;15;1.898888889;92283246
2890108;3.52;17;20;3.023333333;92283246
2105476;7.08;12;16;3.581388889;92283246
1894655;7.12;12;15;2.952777778;92283246
5609029;7;16;20;3.3275;92283246
4962526;6.9;18;21;2.890833333;92283246
6816871;7.12;11;16;4.351111111;92283246
9210135;6.98;12;15;3.650555556;92283246
5574252;7.05;14;17;3.793888889;92283246
3642897;5.96;18;20;1.822222222;92283246
7489117;7.28;16;19;3.240555556;11299464
3742722;6.98;16;19;3.186111111;11299464
1985581;7.07;12;14;2.703611111;11299464
2028887;7.04;17;20;2.713333333;11299464
6416908;6.92;12;15;3.197222222;11299464
4892709;6.91;17;20;2.908055556;11299464
9846222;7;12;15;2.455277778;11299464
2875120;6.99;12;15;2.900833333;11299464
3259897;6.83;12;15;3.058333333;11299464
2426013;7.05;12;15;2.327222222;11299464
8860956;4.62;18;20;1.487222222;11299464
1336763;6.84;17;20;3.11;11299464
9519960;6.95;12;16;3.224444444;11299464
6502894;7.38;17;20;2.955;11299464
6770233;6.77;13;16;3.241666667;11299464
5240101;6.87;17;20;2.711666667;11299464
9398216;5.69;13;14;1.827777778;11299464
1950256;6.78;12;15;3.164722222;11299464
7448475;7.33;12;17;4.518888889;11299464
6841161;7.05;17;20;2.720833333;11299464
7334018;6.46;12;18;5.1875;11299464
9230037;6.77;17;19;2.364444444;11299464
9647676;6.87;12;15;3.554444444;11299464
6809814;6.88;12;15;2.826666667;11299464
3529616;6.88;15;20;4.141666667;11299464
4308553;0;12;12;0.019444444;11299464
3074783;6.82;12;15;2.444444444;11299464
5452853;6.65;11;14;3.73;75922902
2885670;7.01;15;20;4.728611111;75922902
3286927;6.91;11;14;3.382777778;30464676
4643861;6.9;11;16;5.006388889;30464676
4889562;6.82;11;14;3.065;30464676
8474823;6.98;11;14;2.896666667;30464676
4668064;6.85;11;14;2.975555556;30464676
5867082;6.92;11;13;2.605;30464676
2521708;6.59;12;14;2.215833333;30464676
1589137;6.72;13;15;2.816666667;30464676
9431640;6.65;13;15;2.621666667;30464676
3017822;6.71;13;15;2.484166667;30464676
7488500;6.3;13;15;2.274722222;30464676
9498130;6.3;13;15;2.246111111;30464676
3594176;6.75;13;15;2.423333333;30464676
1679738;7;13;15;2.408888889;30464676
2365028;3.62;12;13;1.229444444;30464676
7026105;3.01;16;17;1.293888889;30464676
6614451;5.77;13;15;2.231111111;30464676
1237491;6.88;13;16;2.440555556;30464676
7466899;6.95;15;18;2.463888889;30464676
9105289;6.86;13;16;2.615277778;30464676
2617757;6.8;11;13;2.480555556;30464676
9098385;6.86;11;13;2.536111111;30464676
1329566;6.57;14;16;2.256388889;30464676
4943324;6.73;11;13;2.526111111;30464676
2743782;6.95;11;14;3.089444444;30464676
8169570;6.8;10;13;2.3975;30464676
8957261;7.08;10;12;2.54;30464676
9093150;6.27;13;16;2.846666667;30464676
2201430;6.42;11;13;2.394722222;30464676
7377282;6.69;11;13;2.380833333;30464676
1244869;6.83;11;13;2.55;30464676
9631930;7.1;16;19;3.188055556;30464676
3858280;6.91;11;13;2.451388889;30464676
5438765;6.77;10;13;2.371388889;30464676
6855830;6.66;11;13;2.349166667;30464676
3086619;6.75;11;13;2.340555556;30464676
8715615;6.71;10;13;2.441111111;30464676
7883501;7.16;14;16;2.594722222;30464676
5238381;6.94;10;14;3.614722222;30464676
9044380;6.79;11;13;2.372777778;30464676
9469449;6.78;10;13;2.394166667;30464676
7437801;6.33;14;16;2.328611111;30464676
3743915;6.97;11;13;2.866388889;30464676
2224656;6.69;11;14;2.938888889;30464676
9548105;6.93;13;16;3.010833333;30464676
7030622;5.74;11;14;3.106111111;30464676
8636620;5.5;11;12;1.858611111;30464676
3300925;6.44;10;13;2.283333333;30464676
9104793;6.77;10;13;2.453333333;30464676
9338825;6.65;11;14;2.945277778;30464676
8877920;6.73;11;14;3.436666667;30464676
5004320;6.63;12;15;3.053055556;30464676
8050176;6.79;11;14;3.404166667;30464676
4053666;6.82;11;16;5.156944444;30464676
2092960;6.76;11;14;3.406944444;30464676
1259301;6.76;13;16;2.617777778;30464676
7780178;6.59;11;14;3.173888889;30464676
9720820;6.86;11;14;2.788055556;30464676
3420231;6.88;11;14;3.043055556;30464676
4253112;6.8;11;13;2.585;30464676
3081894;6.78;11;13;2.643055556;30464676
5824659;6.8;11;14;2.856111111;30464676
5193754;6.96;11;15;3.871388889;30464676
9970261;6.89;11;13;2.675;30464676
1677735;6.74;11;13;2.673055556;30464676
5761050;2.87;15;16;1.073333333;30464676
5725122;6.76;11;13;2.325555556;30464676
5126238;3.1;17;19;2.021944444;30464676
2178248;6.87;11;13;2.878055556;30464676
3029688;6.77;11;13;2.489444444;30464676
4445610;6.73;11;13;2.873333333;30464676
2324559;6.6;11;13;2.915833333;30464676
2007666;6.94;11;14;3.676944444;30464676
4434208;6.94;13;16;3.071388889;30464676
4559729;6.84;11;14;3.010555556;30464676
7030747;6.8;11;14;3.195;30464676
9644691;6.8;11;14;3.470555556;30464676
4594645;6.73;11;13;2.261944444;30464676
9514790;6.79;11;13;2.610277778;30464676
1050046;6.75;11;13;2.312777778;30464676
2934420;6.95;11;13;2.652777778;30464676
3439903;6.73;11;14;2.990833333;30464676
2649783;6.76;11;13;2.419722222;30464676
5607540;6.7;11;13;2.815;30464676
4091856;6.78;10;13;2.763333333;30464676
2430362;6.84;11;13;2.701111111;30464676
3363995;6.3;10;15;4.614166667;30464676
2562839;0;11;13;2.004444444;30464676
4426355;0;11;11;0.013333333;30464676
8585893;0;11;11;0.012777778;30464676
5891728;0;11;11;0.015;30464676
5468326;6.85;11;14;2.946388889;30464676
4366983;6.89;16;18;2.653055556;33295482
3893235;6.85;9;12;2.497777778;33295482
5097653;6.93;9;12;2.396388889;33295482
3664460;6.86;9;12;2.476944444;33295482
4105688;6.76;9;12;3.094166667;33295482
4204243;2.59;15;17;1.655555556;33295482
6300666;6.79;9;12;2.796111111;33295482
7835540;6.82;9;12;2.784444444;33295482
6163510;6.84;10;12;2.509444444;33295482
5779454;6.76;9;12;2.605;33295482
5502827;6.79;9;11;2.367222222;33295482
5556607;6.82;10;13;2.860833333;33295482
4983973;6.91;10;14;4.411388889;33295482
5193482;6.83;9;15;5.842777778;33295482
8974192;6.81;10;13;2.558611111;33295482
4433676;6.81;9;11;2.602777778;33295482
4166867;6.84;10;13;3.368055556;33295482
8945459;6.88;10;14;3.719444444;33295482
4058014;6.8;9;12;2.756388889;33295482
4842356;6.9;10;12;2.496388889;33295482
9634467;6.87;10;12;2.405;33295482
4827913;6.84;10;14;3.708055556;33295482
9762000;6.94;10;12;2.397222222;33295482
1268330;6.99;10;12;2.720555556;33295482
7656000;6.88;10;13;2.483611111;33295482
9832956;6.9;10;14;3.863333333;33295482
3485664;6.84;10;13;2.5925;33295482
3971735;6.88;9;12;3.2125;33295482
2844151;6.79;9;12;2.456666667;33295482
6761430;6.81;10;13;2.629444444;33295482
6670644;6.88;9;12;3.083055556;33295482
6477125;6.83;10;12;2.503333333;33295482
9529668;6.88;10;18;8.261944444;33295482
2118272;0.21;10;14;4.205277778;33295482
3238317;0.13;16;19;2.390833333;33295482
9030365;6.86;10;13;3.366388889;33295482
6352539;6.8;10;14;3.355;33295482
8622973;6.8;10;13;2.583333333;33295482
2623134;6.92;10;13;2.691944444;33295482
4883695;5.57;16;17;1.046666667;94947534
3872911;6.79;16;18;2.450833333;94947534
1848005;6.81;16;19;3.288888889;94947534
8991404;6.49;17;20;3.679444444;94947534
4895752;4.87;19;21;1.571944444;94947534
5273588;7.08;15;15;0.300833333;94947534
9259544;6.43;17;21;3.426111111;94947534
9967241;6.66;15;18;2.905555556;94947534
5277013;6.81;18;21;2.467222222;94947534
6508738;6.63;18;21;2.363888889;94947534
3480862;6.53;15;19;3.754722222;94947534
7393162;4.95;19;20;1.550555556;94947534
8556176;6.54;15;19;3.791388889;94947534
4545810;6.26;17;19;2.450277778;94947534
1353688;6.61;15;19;3.677777778;94947534
7263665;6.26;15;17;2.4175;94947534
4800962;6.51;18;20;2.639444444;94947534
5749267;6.53;13;16;3.423888889;94947534
7256856;6.47;16;20;4.712222222;94947534
3761789;4.85;19;21;1.551111111;94947534
1388465;6.6;16;20;4.060277778;94947534
8646261;4.59;19;21;1.454166667;94947534
4700323;6.57;16;19;2.705;94947534
8061118;6.12;16;18;2.516666667;94947534
9359975;6.05;16;20;3.970833333;94947534
6336729;6.24;16;20;3.793333333;94947534
2428173;6.44;16;20;4.015;94947534
5082184;6.56;16;21;4.199166667;94947534
6408392;6.14;16;20;3.578333333;94947534
4047522;5.58;19;21;1.760833333;94947534
5405448;6.6;16;20;3.714722222;94947534
3703503;6.56;16;19;3.068888889;94947534
8109595;6.54;16;20;4.140833333;94947534
2634493;6.54;15;19;4.157777778;94947534
2749764;6.3;17;21;4.053333333;94947534
5467908;6.51;15;17;2.445277778;94947534
6226264;6.5;15;19;3.914444444;94947534
2599344;6.49;18;20;2.161944444;94947534
7590640;6.41;19;21;2.016666667;94947534
8193051;6.38;18;22;3.350833333;94947534
8556258;6.49;16;19;3.611944444;94947534
8505391;0.55;16;16;0.205277778;94947534
3195261;5.7;15;17;2.836666667;87444027
1274740;0.42;22;22;0.146388889;87444027
8928778;1.71;17;18;0.558611111;87444027
9008916;5.06;16;17;1.617222222;87444027
8771651;7.07;17;20;3.052222222;87444027
5002060;5.6;10;14;3.706111111;87444027
2204550;1.31;13;14;0.42;87444027
9863673;3.63;11;13;1.134722222;87444027
3993562;5.99;22;2;3.948888889;87444027
1552160;4.89;19;20;1.494444444;87444027
5696645;4.46;14;16;1.900277778;50725917
8544265;6.34;10;13;2.176111111;50725917
2269189;6.77;10;13;2.280277778;50725917
1794355;3.61;18;19;1.184166667;50725917
1516577;5.51;10;12;1.908333333;50725917
6536149;5.58;11;14;2.821388889;50725917
6815375;6.58;10;13;2.210833333;50725917
3395055;6.68;10;13;2.273055556;50725917
7152935;6.52;10;13;2.231388889;50725917
1294194;6.29;11;13;2.118888889;50725917
1150884;6.78;13;16;2.341388889;50725917
2895477;6.13;11;13;2.038333333;50725917
6751760;7.44;10;13;2.526111111;50725917
3029012;6.43;11;13;2.326388889;50725917
1120310;6.35;11;14;2.697222222;50725917
3753920;6.49;11;13;2.678333333;50725917
8633701;6.42;10;12;2.703888889;50725917
7269772;6.47;11;15;4.060277778;50725917
9126793;6.93;11;13;2.381388889;50725917
4051090;3.67;13;16;3.046388889;50725917
9544466;4.16;13;15;1.340555556;50725917
3531598;7.11;11;13;2.533888889;50725917
8532980;6.34;13;15;2.24;50725917
3261354;6.88;11;13;2.307222222;50725917
9867998;6.92;10;13;2.355;50725917
5584660;6.2;11;13;2.269166667;50725917
7260639;6.12;11;13;2.111388889;50725917
4709494;6.44;13;16;3.193055556;50725917
6848231;6.21;11;13;2.191388889;50725917
3270653;5.89;13;15;2.425;50725917
2635979;0.96;16;17;1.081944444;50725917
3521956;6.51;11;13;2.253611111;50725917
3718749;6.57;13;16;3.194166667;50725917
6829189;6.57;13;17;3.931111111;50725917
1685453;6.39;11;13;2.379722222;50725917
1842361;6.03;11;15;3.681388889;50725917
8988443;6.37;11;14;3.391111111;50725917
3896239;6.18;11;13;2.157777778;50725917
5713485;6.47;10;15;4.172777778;50725917
3929317;6.18;11;13;2.066944444;50725917
9547401;6.5;13;16;2.723055556;50725917
5788799;5.79;13;16;2.736666667;50725917
5292902;6.37;14;18;4.56;50725917
1620464;6.39;11;13;2.228333333;50725917
2061371;6;13;16;2.985277778;50725917
2046678;6.42;13;16;3.2725;50725917
6792157;6.69;10;14;3.381666667;50725917
1046325;6.91;14;17;2.717777778;50725917
6404070;1.43;13;14;0.492777778;50725917
1277556;4.72;16;18;2.448333333;50725917
9315675;6.43;13;17;3.451111111;50725917
4651203;6.27;11;13;2.287777778;50725917
4998784;6.52;11;13;2.764444444;50725917
1742223;6.67;14;17;2.693611111;50725917
3736365;6.18;11;13;2.446666667;50725917
7880169;4.82;16;18;1.586111111;50725917
3593957;5.95;16;19;2.253055556;50725917
8903367;6.4;11;15;3.645;50725917
3487607;1.04;16;17;0.916944444;50725917
7072403;6.41;11;14;3.381388889;50725917
3244109;6.35;11;13;2.540555556;50725917
3676930;6.78;11;15;4.026944444;50725917
2740784;6.31;11;13;2.443333333;50725917
4359972;6.11;11;14;3.318611111;50725917
3899037;6.31;12;15;3.382777778;50725917
4864180;6.15;12;15;3.299444444;50725917
5378215;6.57;12;15;2.946388889;50725917
3985319;6.46;12;15;2.233611111;50725917
1620225;6.06;11;13;2.371944444;50725917
7390304;5.94;11;13;2.07;50725917
2865240;6.04;15;17;1.975555556;50725917
1956282;6.25;11;15;3.797777778;50725917
5774976;6.45;11;15;3.757777778;50725917
8778804;2.48;18;19;1.073333333;50725917
6523262;5.85;11;14;3.015555556;50725917
1782986;6.47;11;15;4.037222222;50725917
7458544;6.15;11;15;3.6275;50725917
5353923;6.47;11;15;3.890555556;50725917
9845955;5.74;11;13;2.476944444;50725917
1265967;6.54;11;14;3.779722222;50725917
1691931;6.56;11;14;3.060833333;50725917
1350742;6.54;13;16;3.505555556;50725917
7261937;6.05;12;13;1.900277778;50725917
1672379;0.06;18;19;1.041944444;50725917
7892486;6.54;11;15;3.679444444;50725917
3353065;0;11;11;0.021111111;50725917
3812253;0;15;15;0.026666667;50725917
2445254;0;15;15;0.021388889;50725917
9891222;0;15;15;0.025555556;50725917
8050206;0;15;15;0.016666667;50725917
6512494;0;15;15;0.020555556;50725917
5977588;0;15;15;0.016111111;50725917
9244570;6.47;15;19;3.352222222;50725917
4330133;5.92;11;13;2.309444444;50725917
8358159;6.33;11;15;3.808611111;50725917
9600462;0;11;11;0.024444444;50725917
7395677;6.53;14;17;2.710833333;50725917
3793756;6.33;13;16;2.586388889;50725917
1076407;7.6;18;21;2.638888889;58140225
5949880;7.24;15;18;3.004166667;58140225
2338737;0;19;20;0.995833333;58140225
5809264;7.73;17;20;3.287777778;58140225
5535514;7.46;13;19;5.628611111;58140225
4274174;6.67;19;21;2.010833333;24920478
2213822;5.48;14;16;1.799166667;24920478
2581308;4.64;18;19;1.547222222;24920478
1807919;6.81;19;21;2.238333333;24920478
5672320;7;16;19;3.285833333;30296079
4959953;6.78;8;12;4.036944444;30296079
9162419;4.33;10;13;2.7225;30296079
1489994;4.35;10;12;1.957222222;30296079
9768782;4.09;9;12;2.715555556;30296079
7804284;4.36;13;15;1.981666667;30296079
5330398;4.15;8;11;2.842777778;30296079
4619722;4.37;9;10;1.788611111;30296079
7421974;4.06;9;11;2.093611111;30296079
4258774;3.73;10;13;3.337222222;30296079
2298135;4.32;9;11;2.185833333;30296079
8416469;4.65;9;11;1.790555556;30296079
7503754;4.05;9;11;1.703888889;30296079
3817945;4.09;10;13;3.006944444;30296079
6020950;3.91;8;10;1.712777778;30296079
7793092;4.38;9;11;1.6625;30296079
6872140;4.17;8;10;1.586944444;30296079
1235813;6.61;9;12;3.215;30296079
6048149;3.16;9;10;1.012222222;30296079
5024918;4.18;9;12;3.061111111;30296079
8575268;6.43;9;12;2.815555556;30296079
9041218;5.76;9;11;2.1725;30296079
1046212;3.86;9;12;3.178055556;30296079
2394799;5.65;9;12;2.443611111;30296079
7851055;4.43;9;11;2.297777778;30296079
7992569;5.94;9;12;2.271944444;30296079
3729683;5.63;9;12;2.7;30296079
3781037;5.78;9;12;2.957777778;30296079
9866757;4.26;9;12;3.179166667;30296079
4854968;5.95;9;12;3.388888889;30296079
1061275;6.13;9;13;3.687777778;30296079
8397401;4.32;10;12;2.046944444;30296079
8523243;5.82;9;12;3.085833333;30296079
2576961;4.2;9;12;3.505833333;30296079
7750849;5.57;9;12;2.795;30296079
3680718;5.92;9;12;3.166111111;30296079
9176845;4.27;9;10;1.830833333;30296079
1368176;5.65;9;11;2.398333333;30296079
4808763;5.89;9;11;2.683611111;30296079
2092565;5.92;9;12;3.323888889;30296079
1687145;4.17;8;10;1.638055556;30296079
5741291;5.58;9;11;2.051388889;30296079
4922833;5.91;9;11;2.457777778;30296079
2412801;6.17;9;12;2.754444444;30296079
8221105;5.63;9;12;3.290833333;30296079
4679803;6.7;9;12;3.043333333;30296079
5656190;4.5;9;10;1.724444444;30296079
7969438;5.61;9;11;1.959722222;30296079
9247040;5.99;9;11;1.929444444;30296079
5681097;6.58;9;12;2.7475;30296079
9723144;6.67;10;12;2.526111111;30296079
3004384;6.7;10;12;2.491944444;30296079
4354743;6.69;10;12;2.615277778;30296079
2170832;6.91;10;13;2.903333333;30296079
2322754;6.9;10;13;3.294722222;30296079
4803170;6.66;10;12;2.616944444;30296079
7556706;6.7;10;12;2.467222222;30296079
5140537;6.65;10;12;2.5475;30296079
9624790;6.19;10;12;1.951388889;30296079
6366083;6.53;10;13;2.843333333;30296079
3012988;6.46;10;12;2.129722222;30296079
3897069;6.54;10;12;2.647777778;30296079
3757606;3.48;10;11;1.121388889;30296079
6543279;6.5;9;13;3.403333333;30296079
8269990;0.21;18;21;3.211944444;10909503
5759031;0.13;15;17;2.554166667;10909503
7437111;0.09;18;19;1.815;10909503
4354203;5.07;12;14;1.980555556;10909503
7837179;1.36;10;12;2.035555556;10909503
6911415;6.31;12;15;2.087777778;10909503
8254195;9.14;15;20;4.976666667;10909503
3633986;0.81;20;22;2.596388889;10909503
2462025;7.01;10;14;3.786944444;10909503
7648567;7.14;10;14;3.944722222;10909503
4859756;6.48;10;13;2.511666667;10909503
7863520;0.26;13;14;1.491111111;10909503
5850639;1.02;11;17;6.387222222;10909503
3109304;4.68;17;20;2.908333333;10909503
8723120;7.74;10;14;3.992222222;10909503
8768300;7.18;10;14;3.8975;10909503
5564832;7.73;10;15;5.249444444;10909503
9990811;7.22;10;14;3.706944444;10909503
1013222;0.31;18;20;2.442777778;10909503
4689378;3.42;10;11;1.146388889;10909503
5487067;1.1;11;12;0.3975;10909503
1347897;3.96;12;15;2.795;10909503
3690392;6.86;10;14;3.865277778;10909503
1654818;7.23;10;21;10.48833333;10909503
3363934;6.73;10;14;3.4875;10909503
9670235;0.38;17;19;1.6275;10909503
9245422;6.72;14;18;4.065;10909503
3625757;3.21;19;21;1.123888889;10909503
4340476;3.11;21;22;1.031666667;10909503
2421519;7.13;10;17;6.271388889;10909503
3873391;7;11;20;9.836944444;10909503
2913795;7.25;11;14;3.438055556;10909503
2240492;6.93;17;21;3.433333333;10909503
9090303;7.39;9;16;6.640555556;10909503
5331378;7.02;14;17;2.856944444;10909503
8737237;6.86;11;14;3.430277778;10909503
2114684;6.68;16;20;4.357222222;10909503
1598359;0.43;19;19;0.381944444;10909503
2901341;6.99;19;22;2.380833333;10909503
4237194;7.34;10;16;5.938055556;10909503
1439515;7.79;10;15;4.881111111;10909503
7129654;7.11;11;15;4.780555556;10909503
5305752;0.48;18;20;2.423055556;10909503
7473983;7.02;11;14;3.870277778;10909503
3122546;7.16;11;14;3.866666667;10909503
2953784;7.07;11;14;3.804722222;10909503
2306620;0.39;17;20;2.425;10909503
5506746;6.94;18;21;2.608333333;10909503
1642342;7.02;10;14;3.945;10909503
5759873;7.12;11;15;4.146944444;10909503
6049068;0.44;16;20;4.211666667;10909503
2262184;6.98;11;15;3.725277778;10909503
3064157;6.96;11;16;5.457222222;10909503
4089662;7.05;10;22;11.58694444;10909503
2879414;7.03;11;15;3.953888889;10909503
1934156;6.92;11;15;3.829444444;10909503
6145825;0.38;18;21;3.833333333;10909503
